MANDT,WERKS,MATNR,BUDAT,MENGE,NETWR,WAERS
100,S03,TIRE-0008,2025-07-04,21,6167.1,CAD
100,S05,FEED-0032,2025-07-04,19,3774.0,CAD
100,S05,FEED-0057,2025-07-04,15,7365.71,CAD
100,S06,SEED-0013,2025-07-04,19,8988.73,CAD
100,S05,HDWR-0060,2025-07-04,8,2060.38,CAD
100,S02,FEED-0075,2025-07-04,20,5869.17,CAD
100,S05,FEED-0016,2025-07-05,17,9418.08,CAD
100,S05,FUEL-0051,2025-07-05,24,9766.65,CAD
100,S03,FEED-0070,2025-07-06,17,4459.49,CAD
100,S04,SEED-0056,2025-07-06,14,1199.33,CAD
100,S02,FUEL-0025,2025-07-06,14,4448.88,CAD
100,S02,SEED-0042,2025-07-07,17,8053.84,CAD
100,S05,FUEL-0080,2025-07-07,12,1734.11,CAD
100,S04,FEED-0057,2025-07-07,23,10575.65,CAD
100,S06,FEED-0029,2025-07-07,11,5269.83,CAD
100,S06,FEED-0044,2025-07-07,18,9453.62,CAD
100,S05,FEED-0003,2025-07-07,18,1360.14,CAD
100,S02,HDWR-0038,2025-07-07,19,4238.88,CAD
100,S06,LUBE-0002,2025-07-07,5,867.56,CAD
100,S03,HDWR-0043,2025-07-07,19,3076.05,CAD
100,S04,FUEL-0017,2025-07-08,32,1982.75,CAD
100,S06,TIRE-0073,2025-07-08,23,7975.53,CAD
100,S02,FEED-0032,2025-07-08,16,3498.95,CAD
100,S04,TIRE-0024,2025-07-08,29,12694.82,CAD
100,S04,FUEL-0017,2025-07-08,17,1091.91,CAD
100,S02,HDWR-0060,2025-07-08,18,5854.72,CAD
100,S03,HDWR-0052,2025-07-08,17,9051.55,CAD
100,S02,LUBE-0001,2025-07-08,16,1138.65,CAD
100,S02,SEED-0007,2025-07-08,14,1841.59,CAD
100,S05,HDWR-0022,2025-07-08,19,1000.56,CAD
100,S02,LUBE-0039,2025-07-08,15,6194.83,CAD
100,S06,LUBE-0039,2025-07-09,32,11355.66,CAD
100,S03,TIRE-0061,2025-07-09,10,4610.2,CAD
100,S02,SEED-0056,2025-07-09,17,1658.17,CAD
100,S05,FUEL-0025,2025-07-09,18,6012.04,CAD
100,S06,FUEL-0046,2025-07-09,25,3024.01,CAD
100,S06,SEED-0063,2025-07-09,22,8458.6,CAD
100,S05,LUBE-0036,2025-07-09,19,2161.46,CAD
100,S06,FUEL-0017,2025-07-10,10,601.36,CAD
100,S05,LUBE-0037,2025-07-10,4,633.91,CAD
100,S03,HDWR-0030,2025-07-10,28,4067.89,CAD
100,S04,HDWR-0058,2025-07-10,19,6685.67,CAD
100,S02,LUBE-0039,2025-07-10,25,8586.59,CAD
100,S06,FUEL-0051,2025-07-10,3,1218.24,CAD
100,S05,FEED-0033,2025-07-11,17,6526.49,CAD
100,S03,HDWR-0052,2025-07-11,1,504.8,CAD
100,S05,LUBE-0035,2025-07-11,24,1256.43,CAD
100,S02,LUBE-0050,2025-07-11,24,8439.41,CAD
100,S02,FEED-0057,2025-07-11,19,7230.69,CAD
100,S01,FEED-0070,2025-07-11,27,7778.37,CAD
100,S04,HDWR-0011,2025-07-12,17,2134.75,CAD
100,S03,FUEL-0046,2025-07-12,18,2381.04,CAD
100,S03,SEED-0042,2025-07-12,16,7052.69,CAD
100,S02,SEED-0013,2025-07-13,10,3885.12,CAD
100,S03,SEED-0056,2025-07-13,18,1671.63,CAD
100,S05,FEED-0044,2025-07-13,16,8626.48,CAD
100,S05,FEED-0054,2025-07-13,19,4723.03,CAD
100,S04,LUBE-0010,2025-07-13,13,4855.32,CAD
100,S03,FEED-0033,2025-07-14,19,6544.69,CAD
100,S03,LUBE-0039,2025-07-14,20,6674.27,CAD
100,S05,HDWR-0053,2025-07-14,19,4177.51,CAD
100,S02,HDWR-0053,2025-07-14,10,1785.75,CAD
100,S01,HDWR-0053,2025-07-14,12,2229.65,CAD
100,S05,LUBE-0002,2025-07-14,13,2203.52,CAD
100,S03,HDWR-0018,2025-07-15,15,873.32,CAD
100,S03,LUBE-0027,2025-07-15,21,2696.28,CAD
100,S05,LUBE-0035,2025-07-15,24,1019.51,CAD
100,S03,LUBE-0027,2025-07-15,18,2551.61,CAD
100,S06,FUEL-0049,2025-07-15,1,96.36,CAD
100,S05,LUBE-0002,2025-07-15,19,2848.55,CAD
100,S06,HDWR-0022,2025-07-15,20,1086.31,CAD
100,S02,LUBE-0035,2025-07-15,10,425.07,CAD
100,S01,HDWR-0030,2025-07-15,7,1069.87,CAD
100,S06,FEED-0057,2025-07-16,19,8166.35,CAD
100,S05,LUBE-0037,2025-07-16,11,1498.63,CAD
100,S06,FUEL-0015,2025-07-16,20,3015.84,CAD
100,S01,LUBE-0026,2025-07-16,1,47.67,CAD
100,S01,LUBE-0036,2025-07-16,14,1486.93,CAD
100,S02,FEED-0029,2025-07-16,14,7509.38,CAD
100,S01,SEED-0055,2025-07-16,15,6311.79,CAD
100,S04,HDWR-0022,2025-07-17,10,588.48,CAD
100,S01,LUBE-0027,2025-07-17,21,3050.66,CAD
100,S02,FEED-0057,2025-07-17,14,5548.79,CAD
100,S02,LUBE-0065,2025-07-17,16,2980.39,CAD
100,S05,FEED-0044,2025-07-17,19,8997.0,CAD
100,S05,FUEL-0080,2025-07-17,16,2169.43,CAD
100,S04,HDWR-0018,2025-07-17,17,1123.35,CAD
100,S06,FEED-0029,2025-07-17,9,4273.44,CAD
100,S04,HDWR-0030,2025-07-17,14,1943.45,CAD
100,S06,LUBE-0035,2025-07-18,8,341.28,CAD
100,S04,HDWR-0060,2025-07-18,8,2070.91,CAD
100,S03,SEED-0041,2025-07-18,18,2719.73,CAD
100,S03,TIRE-0009,2025-07-18,8,956.71,CAD
100,S04,SEED-0042,2025-07-18,9,3756.89,CAD
100,S04,HDWR-0022,2025-07-18,20,983.33,CAD
100,S02,SEED-0020,2025-07-18,13,5351.5,CAD
100,S01,SEED-0078,2025-07-19,29,2113.75,CAD
100,S05,TIRE-0012,2025-07-19,24,3459.62,CAD
100,S06,LUBE-0050,2025-07-19,18,6013.17,CAD
100,S01,TIRE-0005,2025-07-20,14,697.49,CAD
100,S02,TIRE-0076,2025-07-20,20,10295.87,CAD
100,S05,SEED-0071,2025-07-20,26,13743.08,CAD
100,S05,LUBE-0039,2025-07-21,16,6738.84,CAD
100,S04,SEED-0042,2025-07-21,21,9301.6,CAD
100,S05,HDWR-0053,2025-07-21,20,4647.43,CAD
100,S03,FUEL-0025,2025-07-21,4,1226.94,CAD
100,S01,HDWR-0058,2025-07-21,20,7034.66,CAD
100,S03,HDWR-0067,2025-07-21,16,169.78,CAD
100,S01,FEED-0040,2025-07-22,13,4293.06,CAD
100,S02,SEED-0020,2025-07-22,27,11886.14,CAD
100,S04,LUBE-0026,2025-07-22,16,770.08,CAD
100,S01,FEED-0057,2025-07-22,11,5203.59,CAD
100,S02,FUEL-0019,2025-07-22,14,5032.36,CAD
100,S03,LUBE-0035,2025-07-22,13,619.5,CAD
100,S03,HDWR-0038,2025-07-22,11,2551.94,CAD
100,S02,SEED-0004,2025-07-22,19,7710.54,CAD
100,S06,SEED-0055,2025-07-22,25,11283.58,CAD
100,S04,TIRE-0009,2025-07-22,4,431.06,CAD
100,S05,HDWR-0018,2025-07-23,15,932.72,CAD
100,S05,FUEL-0046,2025-07-23,24,3153.22,CAD
100,S05,TIRE-0021,2025-07-23,15,1290.47,CAD
100,S06,FUEL-0072,2025-07-23,13,5511.42,CAD
100,S01,TIRE-0073,2025-07-23,14,4979.76,CAD
100,S02,TIRE-0021,2025-07-23,23,1642.44,CAD
100,S01,LUBE-0039,2025-07-23,2,731.26,CAD
100,S03,SEED-0071,2025-07-23,30,14801.57,CAD
100,S05,FEED-0032,2025-07-23,10,2344.77,CAD
100,S02,LUBE-0002,2025-07-24,19,3326.24,CAD
100,S05,LUBE-0010,2025-07-24,14,5482.03,CAD
100,S02,SEED-0013,2025-07-24,17,6641.39,CAD
100,S04,SEED-0062,2025-07-24,11,4349.64,CAD
100,S03,TIRE-0076,2025-07-24,19,9509.83,CAD
100,S06,SEED-0004,2025-07-24,12,5088.89,CAD
100,S02,LUBE-0031,2025-07-24,11,5405.49,CAD
100,S02,SEED-0004,2025-07-24,5,1785.67,CAD
100,S02,FUEL-0072,2025-07-25,12,5405.08,CAD
100,S05,FEED-0016,2025-07-25,15,7659.06,CAD
100,S01,LUBE-0010,2025-07-25,1,347.5,CAD
100,S06,SEED-0041,2025-07-25,12,1452.76,CAD
100,S05,FUEL-0079,2025-07-25,26,12660.16,CAD
100,S06,LUBE-0027,2025-07-25,11,1344.34,CAD
100,S04,FEED-0054,2025-07-25,18,4898.92,CAD
100,S02,SEED-0042,2025-07-25,23,10538.0,CAD
100,S04,LUBE-0036,2025-07-25,22,2318.0,CAD
100,S02,FUEL-0028,2025-07-25,22,12745.43,CAD
100,S01,TIRE-0045,2025-07-26,4,2135.92,CAD
100,S03,SEED-0056,2025-07-26,19,1578.26,CAD
100,S02,SEED-0063,2025-07-26,13,4718.98,CAD
100,S05,FUEL-0046,2025-07-27,7,932.1,CAD
100,S01,LUBE-0034,2025-07-27,18,8703.27,CAD
100,S01,HDWR-0006,2025-07-27,20,592.8,CAD
100,S06,FUEL-0023,2025-07-28,20,9668.07,CAD
100,S03,LUBE-0027,2025-07-28,11,1569.8,CAD
100,S05,TIRE-0024,2025-07-28,26,14033.78,CAD
100,S05,HDWR-0030,2025-07-28,25,3696.83,CAD
100,S01,HDWR-0030,2025-07-28,18,2670.84,CAD
100,S03,HDWR-0047,2025-07-28,9,1770.05,CAD
100,S03,LUBE-0002,2025-07-28,14,1910.68,CAD
100,S03,SEED-0042,2025-07-28,16,6939.04,CAD
100,S05,SEED-0013,2025-07-28,23,8775.31,CAD
100,S01,FEED-0032,2025-07-29,13,2580.84,CAD
100,S03,TIRE-0009,2025-07-29,26,2811.07,CAD
100,S05,SEED-0062,2025-07-29,8,3367.81,CAD
100,S01,HDWR-0059,2025-07-29,28,6232.32,CAD
100,S04,SEED-0041,2025-07-29,18,2263.58,CAD
100,S04,HDWR-0043,2025-07-29,21,3272.72,CAD
100,S05,SEED-0055,2025-07-29,13,5858.84,CAD
100,S03,LUBE-0010,2025-07-29,13,5632.81,CAD
100,S06,FUEL-0023,2025-07-29,17,6729.62,CAD
100,S02,TIRE-0024,2025-07-29,16,6797.21,CAD
100,S04,LUBE-0065,2025-07-30,31,6286.87,CAD
100,S04,HDWR-0053,2025-07-30,23,4381.14,CAD
100,S01,FEED-0003,2025-07-30,22,2076.77,CAD
100,S06,LUBE-0027,2025-07-30,17,2263.81,CAD
100,S02,FUEL-0017,2025-07-30,21,1190.52,CAD
100,S02,SEED-0041,2025-07-30,12,1760.18,CAD
100,S02,TIRE-0076,2025-07-30,19,9207.41,CAD
100,S01,SEED-0004,2025-07-30,19,7988.07,CAD
100,S03,LUBE-0027,2025-07-30,4,534.84,CAD
100,S02,LUBE-0027,2025-07-31,13,1789.53,CAD
100,S02,HDWR-0047,2025-07-31,15,3350.22,CAD
100,S02,FUEL-0015,2025-07-31,24,3561.22,CAD
100,S02,HDWR-0043,2025-07-31,18,2691.58,CAD
100,S01,SEED-0055,2025-07-31,20,8143.02,CAD
100,S03,FUEL-0025,2025-07-31,26,7559.86,CAD
100,S06,SEED-0007,2025-07-31,21,2490.37,CAD
100,S04,FUEL-0080,2025-07-31,21,3181.52,CAD
100,S03,HDWR-0052,2025-08-01,21,9077.72,CAD
100,S04,SEED-0063,2025-08-01,9,3810.59,CAD
100,S06,FEED-0032,2025-08-01,8,1630.73,CAD
100,S01,LUBE-0039,2025-08-01,17,6026.18,CAD
100,S02,LUBE-0048,2025-08-01,24,5787.95,CAD
100,S03,FEED-0057,2025-08-01,24,11065.99,CAD
100,S06,FEED-0044,2025-08-01,18,9930.19,CAD
100,S02,FEED-0054,2025-08-02,17,4448.75,CAD
100,S02,LUBE-0035,2025-08-02,9,491.18,CAD
100,S04,LUBE-0037,2025-08-02,10,1387.42,CAD
100,S01,LUBE-0065,2025-08-03,29,5608.87,CAD
100,S01,HDWR-0060,2025-08-03,26,6642.95,CAD
100,S04,FEED-0003,2025-08-04,20,1645.94,CAD
100,S01,LUBE-0001,2025-08-04,16,1218.09,CAD
100,S06,LUBE-0050,2025-08-04,17,4748.92,CAD
100,S03,FEED-0016,2025-08-04,22,11183.47,CAD
100,S05,LUBE-0026,2025-08-04,19,890.96,CAD
100,S03,TIRE-0024,2025-08-04,5,2518.85,CAD
100,S06,LUBE-0050,2025-08-04,1,293.54,CAD
100,S02,HDWR-0059,2025-08-04,30,6886.61,CAD
100,S05,LUBE-0034,2025-08-04,13,7295.63,CAD
100,S06,HDWR-0011,2025-08-05,25,3391.76,CAD
100,S06,LUBE-0050,2025-08-05,24,7035.79,CAD
100,S01,HDWR-0059,2025-08-05,12,2700.53,CAD
100,S06,HDWR-0053,2025-08-05,12,2715.46,CAD
100,S02,FEED-0029,2025-08-05,13,5370.39,CAD
100,S01,LUBE-0050,2025-08-05,26,7348.15,CAD
100,S04,FUEL-0028,2025-08-05,22,13206.93,CAD
100,S04,FEED-0054,2025-08-05,15,4467.91,CAD
100,S05,TIRE-0064,2025-08-05,29,11025.2,CAD
100,S05,FEED-0033,2025-08-06,23,9613.05,CAD
100,S01,HDWR-0011,2025-08-06,23,3281.16,CAD
100,S01,TIRE-0021,2025-08-06,19,1325.86,CAD
100,S06,TIRE-0005,2025-08-06,5,321.49,CAD
100,S01,SEED-0020,2025-08-06,15,5534.55,CAD
100,S01,LUBE-0026,2025-08-06,8,388.18,CAD
100,S03,HDWR-0011,2025-08-06,27,3744.45,CAD
100,S06,SEED-0013,2025-08-07,27,10057.39,CAD
100,S05,SEED-0013,2025-08-07,11,4987.39,CAD
100,S03,HDWR-0018,2025-08-07,3,207.61,CAD
100,S02,FEED-0016,2025-08-07,22,11928.44,CAD
100,S02,SEED-0041,2025-08-07,11,1629.55,CAD
100,S04,SEED-0056,2025-08-07,25,2529.53,CAD
100,S04,LUBE-0048,2025-08-07,7,1637.99,CAD
100,S02,LUBE-0010,2025-08-07,27,10579.12,CAD
100,S01,HDWR-0011,2025-08-07,25,3313.63,CAD
100,S06,FUEL-0015,2025-08-07,13,2348.42,CAD
100,S05,FEED-0016,2025-08-08,22,11958.44,CAD
100,S03,FEED-0016,2025-08-08,17,8360.37,CAD
100,S01,SEED-0007,2025-08-08,17,2068.84,CAD
100,S01,HDWR-0043,2025-08-08,15,2250.16,CAD
100,S03,SEED-0071,2025-08-08,17,8807.88,CAD
100,S02,SEED-0042,2025-08-08,18,7534.45,CAD
100,S01,LUBE-0010,2025-08-08,9,3126.92,CAD
100,S03,HDWR-0047,2025-08-08,5,1245.16,CAD
100,S05,HDWR-0060,2025-08-08,19,5648.37,CAD
100,S04,SEED-0055,2025-08-08,26,11107.46,CAD
100,S05,LUBE-0065,2025-08-08,27,5892.95,CAD
100,S05,FEED-0014,2025-08-08,16,6984.19,CAD
100,S05,HDWR-0047,2025-08-09,16,4039.95,CAD
100,S06,HDWR-0058,2025-08-09,21,7357.0,CAD
100,S02,HDWR-0059,2025-08-09,15,3358.86,CAD
100,S03,HDWR-0052,2025-08-10,20,8535.4,CAD
100,S01,FUEL-0049,2025-08-10,7,527.46,CAD
100,S02,FUEL-0015,2025-08-10,30,4788.95,CAD
100,S02,FEED-0054,2025-08-10,18,4761.37,CAD
100,S01,LUBE-0001,2025-08-11,17,1344.96,CAD
100,S03,FEED-0016,2025-08-11,18,10380.65,CAD
100,S05,FUEL-0023,2025-08-11,20,8223.84,CAD
100,S05,LUBE-0002,2025-08-11,16,2282.56,CAD
100,S03,FUEL-0025,2025-08-11,24,8733.14,CAD
100,S03,HDWR-0030,2025-08-11,20,2846.53,CAD
100,S03,FEED-0032,2025-08-11,15,3274.7,CAD
100,S05,HDWR-0006,2025-08-12,15,440.77,CAD
100,S02,LUBE-0068,2025-08-12,33,13708.04,CAD
100,S06,LUBE-0037,2025-08-12,22,2748.87,CAD
100,S02,HDWR-0043,2025-08-12,16,2656.19,CAD
100,S01,FUEL-0066,2025-08-12,22,5306.48,CAD
100,S03,HDWR-0059,2025-08-12,15,3429.67,CAD
100,S01,FEED-0029,2025-08-13,9,4267.69,CAD
100,S06,SEED-0004,2025-08-13,25,9540.87,CAD
100,S06,FUEL-0015,2025-08-13,17,2441.39,CAD
100,S06,FEED-0029,2025-08-13,6,2803.27,CAD
100,S05,HDWR-0052,2025-08-13,12,5620.87,CAD
100,S03,SEED-0042,2025-08-13,15,7384.92,CAD
100,S04,LUBE-0001,2025-08-13,12,872.4,CAD
100,S05,SEED-0020,2025-08-13,11,3820.62,CAD
100,S06,TIRE-0009,2025-08-13,12,1227.35,CAD
100,S04,HDWR-0043,2025-08-14,13,2141.26,CAD
100,S04,LUBE-0048,2025-08-14,19,5397.75,CAD
100,S04,HDWR-0011,2025-08-14,14,1595.93,CAD
100,S04,FEED-0029,2025-08-14,24,11904.49,CAD
100,S03,TIRE-0009,2025-08-14,10,1052.43,CAD
100,S06,FEED-0029,2025-08-14,13,5349.26,CAD
100,S02,LUBE-0036,2025-08-14,11,1158.07,CAD
100,S03,HDWR-0038,2025-08-14,14,2990.07,CAD
100,S03,FUEL-0019,2025-08-14,15,4554.62,CAD
100,S05,LUBE-0039,2025-08-14,19,6363.1,CAD
100,S03,FEED-0014,2025-08-15,32,12415.97,CAD
100,S04,SEED-0041,2025-08-15,14,2084.04,CAD
100,S02,LUBE-0050,2025-08-15,35,11894.52,CAD
100,S04,TIRE-0073,2025-08-15,23,7460.12,CAD
100,S05,FUEL-0019,2025-08-15,20,6289.11,CAD
100,S02,TIRE-0024,2025-08-15,7,3719.81,CAD
100,S06,SEED-0042,2025-08-15,5,2223.43,CAD
100,S01,FEED-0029,2025-08-15,14,6237.26,CAD
100,S02,FEED-0057,2025-08-15,22,8653.8,CAD
100,S02,HDWR-0018,2025-08-15,21,1135.0,CAD
100,S04,TIRE-0012,2025-08-16,2,290.26,CAD
100,S03,FEED-0016,2025-08-16,21,11545.93,CAD
100,S03,FUEL-0017,2025-08-16,18,1049.54,CAD
100,S05,HDWR-0030,2025-08-17,1,144.15,CAD
100,S03,HDWR-0006,2025-08-17,1,26.34,CAD
100,S02,TIRE-0024,2025-08-17,14,5930.37,CAD
100,S06,SEED-0013,2025-08-17,15,5801.01,CAD
100,S02,FEED-0032,2025-08-17,16,3221.81,CAD
100,S04,FEED-0029,2025-08-18,15,6253.62,CAD
100,S06,TIRE-0008,2025-08-18,16,4620.03,CAD
100,S03,TIRE-0024,2025-08-18,12,5617.05,CAD
100,S03,LUBE-0048,2025-08-18,25,7237.34,CAD
100,S01,FEED-0040,2025-08-18,16,6236.49,CAD
100,S03,LUBE-0037,2025-08-18,15,1909.22,CAD
100,S01,HDWR-0030,2025-08-18,1,179.68,CAD
100,S03,LUBE-0010,2025-08-18,21,7728.46,CAD
100,S04,HDWR-0038,2025-08-18,16,3365.2,CAD
100,S03,HDWR-0038,2025-08-19,21,4998.9,CAD
100,S04,TIRE-0064,2025-08-19,28,11040.01,CAD
100,S02,SEED-0020,2025-08-19,21,7833.24,CAD
100,S01,FEED-0057,2025-08-19,24,10103.2,CAD
100,S02,SEED-0020,2025-08-19,14,5903.59,CAD
100,S05,FEED-0016,2025-08-19,15,8647.99,CAD
100,S06,FUEL-0049,2025-08-19,21,1797.3,CAD
100,S06,LUBE-0037,2025-08-20,10,1576.49,CAD
100,S01,HDWR-0011,2025-08-20,17,2054.54,CAD
100,S05,SEED-0020,2025-08-20,17,5931.32,CAD
100,S02,FEED-0044,2025-08-20,10,5558.87,CAD
100,S02,SEED-0020,2025-08-20,14,5933.28,CAD
100,S02,LUBE-0010,2025-08-20,22,8726.63,CAD
100,S05,FUEL-0049,2025-08-20,22,2006.48,CAD
100,S06,FUEL-0069,2025-08-20,35,17337.01,CAD
100,S02,SEED-0071,2025-08-20,20,9117.11,CAD
100,S02,FEED-0044,2025-08-20,10,5574.76,CAD
100,S01,HDWR-0018,2025-08-20,28,1822.43,CAD
100,S04,SEED-0004,2025-08-20,24,9701.03,CAD
100,S06,TIRE-0021,2025-08-21,12,909.41,CAD
100,S01,LUBE-0048,2025-08-21,20,5823.35,CAD
100,S03,SEED-0041,2025-08-21,10,1227.84,CAD
100,S04,SEED-0041,2025-08-21,18,2470.81,CAD
100,S03,HDWR-0053,2025-08-21,9,1883.69,CAD
100,S02,TIRE-0021,2025-08-21,16,1160.38,CAD
100,S04,FEED-0040,2025-08-21,24,9364.33,CAD
100,S01,SEED-0041,2025-08-21,26,3911.12,CAD
100,S03,FEED-0054,2025-08-21,15,4111.85,CAD
100,S06,HDWR-0030,2025-08-22,10,1513.3,CAD
100,S05,FEED-0003,2025-08-22,6,476.5,CAD
100,S02,LUBE-0010,2025-08-22,12,5105.37,CAD
100,S02,TIRE-0024,2025-08-22,19,9191.65,CAD
100,S02,LUBE-0027,2025-08-22,12,1410.6,CAD
100,S05,HDWR-0058,2025-08-22,11,3809.68,CAD
100,S02,FUEL-0019,2025-08-23,21,7748.18,CAD
100,S04,SEED-0063,2025-08-23,20,8063.45,CAD
100,S02,FUEL-0051,2025-08-23,13,4805.43,CAD
100,S01,LUBE-0001,2025-08-24,21,1590.29,CAD
100,S01,SEED-0020,2025-08-24,19,8302.83,CAD
100,S01,FUEL-0049,2025-08-25,25,2388.34,CAD
100,S06,TIRE-0064,2025-08-25,17,6444.28,CAD
100,S06,HDWR-0043,2025-08-25,15,2420.24,CAD
100,S03,SEED-0078,2025-08-25,29,2095.32,CAD
100,S04,LUBE-0048,2025-08-25,8,1924.43,CAD
100,S01,LUBE-0048,2025-08-25,20,5702.29,CAD
100,S01,LUBE-0037,2025-08-26,19,2519.03,CAD
100,S03,TIRE-0009,2025-08-26,5,558.57,CAD
100,S05,FUEL-0025,2025-08-26,15,4814.45,CAD
100,S04,FUEL-0028,2025-08-26,15,7647.23,CAD
100,S03,SEED-0041,2025-08-26,13,1789.68,CAD
100,S01,LUBE-0002,2025-08-26,17,2994.38,CAD
100,S01,SEED-0078,2025-08-26,22,1723.43,CAD
100,S06,FUEL-0072,2025-08-27,15,6157.13,CAD
100,S05,HDWR-0047,2025-08-27,10,2486.38,CAD
100,S05,SEED-0055,2025-08-27,21,8885.07,CAD
100,S05,HDWR-0043,2025-08-27,19,2806.16,CAD
100,S01,FEED-0070,2025-08-27,22,6362.24,CAD
100,S06,FEED-0057,2025-08-27,21,8785.61,CAD
100,S02,LUBE-0031,2025-08-27,23,10742.91,CAD
100,S05,TIRE-0076,2025-08-27,20,9769.2,CAD
100,S06,HDWR-0060,2025-08-27,21,6139.01,CAD
100,S05,SEED-0055,2025-08-27,20,8269.11,CAD
100,S05,SEED-0020,2025-08-28,18,6904.35,CAD
100,S04,TIRE-0021,2025-08-28,23,1742.51,CAD
100,S06,FUEL-0072,2025-08-28,28,11919.4,CAD
100,S05,FUEL-0017,2025-08-28,7,439.66,CAD
100,S04,LUBE-0039,2025-08-28,22,9038.88,CAD
100,S02,HDWR-0060,2025-08-28,21,6923.92,CAD
100,S05,LUBE-0001,2025-08-28,31,1945.55,CAD
100,S02,SEED-0041,2025-08-28,26,3645.32,CAD
100,S04,LUBE-0002,2025-08-29,17,2983.41,CAD
100,S01,FUEL-0019,2025-08-29,21,7702.99,CAD
100,S02,FUEL-0019,2025-08-29,19,5981.83,CAD
100,S04,HDWR-0038,2025-08-29,20,3742.54,CAD
100,S05,SEED-0078,2025-08-29,22,1642.69,CAD
100,S06,FUEL-0079,2025-08-29,29,13434.97,CAD
100,S05,HDWR-0059,2025-08-30,21,4045.08,CAD
100,S05,TIRE-0012,2025-08-30,28,3938.9,CAD
100,S02,LUBE-0034,2025-08-30,28,14173.8,CAD
100,S06,HDWR-0047,2025-08-31,16,3344.55,CAD
100,S03,HDWR-0011,2025-08-31,28,3142.68,CAD
100,S06,FUEL-0051,2025-08-31,20,8957.57,CAD
100,S04,SEED-0020,2025-09-01,39,14064.9,CAD
100,S05,TIRE-0045,2025-09-01,18,8807.76,CAD
100,S06,LUBE-0027,2025-09-01,17,2149.67,CAD
100,S05,HDWR-0059,2025-09-01,25,5992.33,CAD
100,S02,LUBE-0027,2025-09-01,14,1964.15,CAD
100,S04,FUEL-0046,2025-09-01,25,3446.37,CAD
100,S02,TIRE-0077,2025-09-01,25,4564.7,CAD
100,S04,FEED-0033,2025-09-01,35,12005.09,CAD
100,S02,LUBE-0031,2025-09-01,22,11289.34,CAD
100,S03,SEED-0055,2025-09-01,34,13375.32,CAD
100,S01,LUBE-0001,2025-09-02,17,1293.01,CAD
100,S05,SEED-0004,2025-09-02,28,11207.62,CAD
100,S02,LUBE-0036,2025-09-02,21,1914.54,CAD
100,S01,LUBE-0026,2025-09-02,25,1055.98,CAD
100,S01,TIRE-0008,2025-09-02,16,5364.24,CAD
100,S02,HDWR-0006,2025-09-03,5,138.1,CAD
100,S03,HDWR-0030,2025-09-03,16,2432.24,CAD
100,S06,FUEL-0080,2025-09-03,28,3397.62,CAD
100,S06,FEED-0029,2025-09-03,32,14945.94,CAD
100,S01,SEED-0055,2025-09-03,27,10187.02,CAD
100,S04,FEED-0033,2025-09-03,37,14978.12,CAD
100,S06,TIRE-0045,2025-09-04,13,6720.31,CAD
100,S01,FEED-0032,2025-09-04,24,5509.96,CAD
100,S04,SEED-0056,2025-09-04,39,3716.49,CAD
100,S02,HDWR-0038,2025-09-04,13,2465.6,CAD
100,S01,FEED-0075,2025-09-04,26,7613.77,CAD
100,S06,HDWR-0053,2025-09-04,14,3147.85,CAD
100,S04,SEED-0055,2025-09-04,22,9615.07,CAD
100,S05,SEED-0013,2025-09-04,16,7404.03,CAD
100,S04,FUEL-0028,2025-09-04,24,13006.85,CAD
100,S06,TIRE-0012,2025-09-04,9,1546.69,CAD
100,S04,TIRE-0021,2025-09-04,6,518.02,CAD
100,S05,FUEL-0023,2025-09-05,21,9375.19,CAD
100,S03,HDWR-0060,2025-09-05,9,2703.35,CAD
100,S03,LUBE-0031,2025-09-05,14,6087.14,CAD
100,S04,FUEL-0080,2025-09-05,16,2206.2,CAD
100,S05,SEED-0042,2025-09-05,32,12271.71,CAD
100,S06,LUBE-0048,2025-09-05,12,3435.15,CAD
100,S01,HDWR-0038,2025-09-05,18,4321.82,CAD
100,S03,LUBE-0050,2025-09-05,14,4334.21,CAD
100,S01,TIRE-0045,2025-09-06,10,4994.8,CAD
100,S01,HDWR-0006,2025-09-06,22,526.94,CAD
100,S05,LUBE-0035,2025-09-07,16,874.87,CAD
100,S04,FUEL-0072,2025-09-07,13,5745.87,CAD
100,S06,SEED-0007,2025-09-07,27,3100.64,CAD
100,S01,LUBE-0026,2025-09-07,19,811.09,CAD
100,S06,FUEL-0051,2025-09-08,18,6439.85,CAD
100,S02,LUBE-0036,2025-09-08,1,99.28,CAD
100,S02,TIRE-0024,2025-09-08,18,8976.76,CAD
100,S04,FEED-0003,2025-09-08,28,2570.3,CAD
100,S02,SEED-0055,2025-09-08,4,1550.2,CAD
100,S06,SEED-0004,2025-09-08,31,12460.3,CAD
100,S06,TIRE-0012,2025-09-08,10,1709.86,CAD
100,S04,FEED-0040,2025-09-09,52,18888.47,CAD
100,S06,HDWR-0053,2025-09-09,12,2639.41,CAD
100,S06,HDWR-0047,2025-09-09,20,4204.6,CAD
100,S02,LUBE-0048,2025-09-09,17,4090.33,CAD
100,S06,FUEL-0069,2025-09-09,20,11718.71,CAD
100,S06,SEED-0055,2025-09-09,32,13266.06,CAD
100,S04,SEED-0056,2025-09-09,36,3624.8,CAD
100,S03,HDWR-0067,2025-09-09,18,228.42,CAD
100,S05,HDWR-0047,2025-09-09,19,4189.78,CAD
100,S02,LUBE-0039,2025-09-10,14,5851.15,CAD
