snapshot_date,site_id,sku,quantity_on_hand,min_level,max_level
2025-08-31,S01,HDWR-0093,121,19,128
2025-08-31,S05,HDWR-0093,15,17,52
2025-08-31,S06,HDWR-0093,49,29,168
2025-08-31,S01,HDWR-0094,72,40,83
2025-08-31,S02,HDWR-0094,56,6,136
2025-08-31,S03,HDWR-0094,49,24,133
2025-08-31,S06,HDWR-0094,74,14,103
2025-08-31,S01,FEED-0095,23,5,70
2025-08-31,S02,FEED-0095,58,13,111
2025-08-31,S03,FEED-0095,84,26,139
2025-08-31,S04,FEED-0095,3,15,81
2025-08-31,S05,FEED-0095,29,6,86
2025-08-31,S06,FEED-0095,9,22,59
2025-08-31,S01,SEED-0096,75,5,51
2025-08-31,S02,SEED-0096,114,35,186
2025-08-31,S03,SEED-0096,138,19,159
2025-08-31,S04,SEED-0096,10,24,131
2025-08-31,S06,SEED-0096,5,12,145
2025-08-31,S01,FEED-0097,44,15,173
2025-08-31,S02,FEED-0097,171,36,182
2025-08-31,S03,FEED-0097,80,37,148
2025-08-31,S04,FEED-0097,56,17,139
2025-08-31,S05,FEED-0097,43,17,68
2025-08-31,S01,SEED-0098,23,30,68
2025-08-31,S02,SEED-0098,101,40,87
2025-08-31,S02,LUBE-0099,77,24,171
2025-08-31,S03,LUBE-0099,95,36,126
2025-08-31,S04,LUBE-0099,78,39,137
2025-08-31,S06,LUBE-0099,55,19,92
2025-08-31,S01,SEED-0100,168,38,194
2025-08-31,S02,SEED-0100,44,38,166
2025-08-31,S03,SEED-0100,92,35,125
2025-08-31,S04,SEED-0100,29,28,72
2025-08-31,S05,SEED-0100,65,11,135
2025-08-31,S05,FUEL-0101,37,10,156
2025-08-31,S06,FUEL-0101,12,23,89
2025-08-31,S01,FEED-0102,121,38,120
2025-08-31,S03,FEED-0102,39,10,74
2025-08-31,S04,FEED-0102,106,7,144
2025-08-31,S06,FEED-0102,75,26,159
2025-08-31,S01,HDWR-0103,48,27,179
2025-08-31,S04,HDWR-0103,32,18,122
2025-08-31,S05,HDWR-0103,69,22,152
2025-08-31,S06,HDWR-0103,33,18,60
2025-08-31,S01,FEED-0104,29,7,65
2025-08-31,S02,FEED-0104,83,15,169
2025-08-31,S03,FEED-0104,185,12,153
2025-08-31,S04,FEED-0104,84,35,133
2025-08-31,S05,FEED-0104,120,28,172
2025-08-31,S06,FEED-0104,49,28,79
2025-08-31,S02,TIRE-0105,89,21,138
2025-08-31,S03,TIRE-0105,31,13,65
2025-08-31,S05,TIRE-0105,87,20,180
2025-08-31,S06,TIRE-0105,48,40,76
2025-08-31,S02,FEED-0106,40,8,87
2025-08-31,S04,FEED-0106,59,28,140
2025-08-31,S05,FEED-0106,101,33,109
2025-08-31,S01,HDWR-0107,156,25,160
2025-08-31,S02,HDWR-0107,58,23,88
2025-08-31,S06,HDWR-0107,58,36,129
2025-08-31,S01,SEED-0108,46,33,85
2025-08-31,S03,SEED-0108,33,6,61
2025-08-31,S05,SEED-0108,41,19,83
2025-08-31,S01,FUEL-0109,45,15,108
2025-08-31,S03,FUEL-0109,101,21,132
2025-08-31,S05,FUEL-0109,115,26,158
2025-08-31,S06,FUEL-0109,53,24,79
2025-08-31,S01,HDWR-0110,85,10,141
2025-08-31,S03,HDWR-0110,97,29,106
2025-08-31,S05,HDWR-0110,59,36,102
2025-08-31,S06,HDWR-0110,197,18,157
2025-08-31,S01,SEED-0111,47,8,135
2025-08-31,S02,SEED-0111,8,10,41
2025-08-31,S05,SEED-0111,53,34,81
2025-08-31,S06,SEED-0111,65,9,144
2025-08-31,S01,LUBE-0112,59,28,109
2025-08-31,S02,LUBE-0112,65,39,161
2025-08-31,S03,LUBE-0112,53,9,132
2025-08-31,S04,LUBE-0112,31,8,81
2025-08-31,S05,LUBE-0112,66,28,118
2025-08-31,S06,LUBE-0112,57,26,58
2025-08-31,S01,HDWR-0113,53,25,98
2025-08-31,S02,HDWR-0113,8,8,144
2025-08-31,S04,HDWR-0113,78,31,92
2025-08-31,S05,HDWR-0113,49,18,95
2025-08-31,S01,SEED-0114,63,30,128
2025-08-31,S02,SEED-0114,62,32,113
2025-08-31,S03,SEED-0114,145,31,191
2025-08-31,S04,SEED-0114,39,17,60
2025-08-31,S01,FEED-0115,44,15,118
2025-08-31,S02,FEED-0115,32,16,69
2025-08-31,S03,FEED-0115,46,17,86
2025-08-31,S05,FEED-0115,103,9,162
2025-08-31,S06,FEED-0115,115,16,158
2025-08-31,S03,FEED-0116,111,6,136
2025-08-31,S04,FEED-0116,33,15,78
2025-08-31,S05,FEED-0116,30,8,67
2025-08-31,S06,FEED-0116,38,22,67
2025-08-31,S01,FUEL-0117,123,18,127
2025-08-31,S02,FUEL-0117,21,11,163
2025-08-31,S03,FUEL-0117,72,12,93
2025-08-31,S04,FUEL-0117,130,35,187
2025-08-31,S05,FUEL-0117,35,6,103
2025-08-31,S06,FUEL-0117,63,6,105
2025-08-31,S01,SEED-0118,75,32,165
2025-08-31,S02,SEED-0118,131,36,173
2025-08-31,S03,SEED-0118,52,20,53
2025-08-31,S04,SEED-0118,64,9,77
2025-08-31,S02,TIRE-0119,143,12,171
2025-08-31,S03,TIRE-0119,64,5,123
2025-08-31,S04,TIRE-0119,15,14,60
2025-08-31,S05,TIRE-0119,145,13,138
2025-08-31,S03,LUBE-0120,52,38,143
2025-08-31,S04,LUBE-0120,50,36,141
2025-09-30,S03,LUBE-0001,45,25,89
2025-09-30,S04,LUBE-0001,83,22,130
2025-09-30,S05,LUBE-0001,56,17,100
2025-09-30,S01,LUBE-0002,32,6,88
2025-09-30,S04,LUBE-0002,75,31,144
2025-09-30,S05,LUBE-0002,70,7,136
2025-09-30,S06,LUBE-0002,111,28,142
2025-09-30,S01,FEED-0003,19,13,172
2025-09-30,S02,FEED-0003,65,38,75
2025-09-30,S04,FEED-0003,68,5,150
2025-09-30,S05,FEED-0003,73,29,110
2025-09-30,S06,FEED-0003,0,6,163
2025-09-30,S02,SEED-0004,83,26,116
2025-09-30,S03,SEED-0004,97,34,156
2025-09-30,S04,SEED-0004,54,21,62
2025-09-30,S05,SEED-0004,127,25,117
2025-09-30,S06,SEED-0004,67,22,115
2025-09-30,S01,TIRE-0005,99,17,130
2025-09-30,S02,TIRE-0005,50,23,130
2025-09-30,S04,TIRE-0005,33,6,77
2025-09-30,S05,TIRE-0005,126,16,167
2025-09-30,S06,TIRE-0005,17,5,135
2025-09-30,S01,HDWR-0006,166,31,184
2025-09-30,S02,HDWR-0006,18,29,102
2025-09-30,S03,HDWR-0006,81,25,83
2025-09-30,S05,HDWR-0006,57,8,62
2025-09-30,S06,HDWR-0006,101,30,117
2025-09-30,S01,SEED-0007,56,36,69
2025-09-30,S02,SEED-0007,28,26,134
2025-09-30,S03,SEED-0007,40,26,82
2025-09-30,S04,SEED-0007,93,16,102
2025-09-30,S05,SEED-0007,142,39,176
2025-09-30,S03,TIRE-0008,58,15,84
2025-09-30,S04,TIRE-0008,59,37,83
2025-09-30,S05,TIRE-0008,46,11,72
2025-09-30,S06,TIRE-0008,35,27,65
2025-09-30,S01,TIRE-0009,41,39,95
2025-09-30,S02,TIRE-0009,49,25,184
2025-09-30,S03,TIRE-0009,18,38,95
2025-09-30,S05,TIRE-0009,44,19,133
2025-09-30,S06,TIRE-0009,95,30,108
2025-09-30,S04,LUBE-0010,68,40,110
2025-09-30,S06,LUBE-0010,103,25,119
2025-09-30,S01,HDWR-0011,80,36,100
2025-09-30,S05,HDWR-0011,113,32,139
2025-09-30,S06,HDWR-0011,50,32,183
2025-09-30,S01,TIRE-0012,41,16,58
2025-09-30,S03,TIRE-0012,50,30,123
2025-09-30,S04,TIRE-0012,97,33,139
2025-09-30,S05,TIRE-0012,93,11,89
2025-09-30,S06,TIRE-0012,0,10,63
2025-09-30,S01,SEED-0013,60,27,108
2025-09-30,S02,SEED-0013,104,19,150
2025-09-30,S04,SEED-0013,63,10,161
2025-09-30,S05,SEED-0013,72,34,151
2025-09-30,S06,SEED-0013,56,20,166
2025-09-30,S01,FEED-0014,28,18,67
2025-09-30,S02,FEED-0014,94,25,152
2025-09-30,S05,FEED-0014,105,21,172
2025-09-30,S06,FEED-0014,81,40,156
2025-09-30,S01,FUEL-0015,133,21,139
2025-09-30,S01,FEED-0016,49,31,107
2025-09-30,S03,FEED-0016,45,34,103
2025-09-30,S04,FEED-0016,151,5,136
2025-09-30,S05,FEED-0016,42,5,122
2025-09-30,S06,FEED-0016,44,6,93
2025-09-30,S01,FUEL-0017,46,31,61
2025-09-30,S03,FUEL-0017,81,7,108
2025-09-30,S04,FUEL-0017,20,9,72
2025-09-30,S06,FUEL-0017,78,16,166
2025-09-30,S01,HDWR-0018,61,38,159
2025-09-30,S02,HDWR-0018,37,14,149
2025-09-30,S03,HDWR-0018,113,8,118
2025-09-30,S06,HDWR-0018,31,21,75
2025-09-30,S03,FUEL-0019,69,30,90
2025-09-30,S04,FUEL-0019,43,26,82
2025-09-30,S03,SEED-0020,42,19,136
2025-09-30,S04,SEED-0020,40,11,41
2025-09-30,S05,SEED-0020,123,33,173
2025-09-30,S01,TIRE-0021,84,21,144
2025-09-30,S02,TIRE-0021,79,34,112
2025-09-30,S04,TIRE-0021,85,35,135
2025-09-30,S04,HDWR-0022,33,20,64
2025-09-30,S06,HDWR-0022,119,8,163
2025-09-30,S02,FUEL-0023,31,11,85
2025-09-30,S03,FUEL-0023,52,6,42
2025-09-30,S04,FUEL-0023,44,33,131
2025-09-30,S06,FUEL-0023,62,29,77
2025-09-30,S01,TIRE-0024,28,21,84
2025-09-30,S02,TIRE-0024,75,29,97
2025-09-30,S03,TIRE-0024,55,37,100
2025-09-30,S04,TIRE-0024,41,6,77
2025-09-30,S05,TIRE-0024,69,32,151
2025-09-30,S06,TIRE-0024,63,14,83
2025-09-30,S01,FUEL-0025,61,38,83
2025-09-30,S04,FUEL-0025,109,27,176
2025-09-30,S05,FUEL-0025,28,9,125
2025-09-30,S06,FUEL-0025,142,31,178
2025-09-30,S01,LUBE-0026,115,23,130
2025-09-30,S03,LUBE-0026,150,7,150
2025-09-30,S05,LUBE-0026,61,27,74
2025-09-30,S03,LUBE-0027,25,28,128
2025-09-30,S04,LUBE-0027,64,25,131
2025-09-30,S05,LUBE-0027,121,34,168
2025-09-30,S06,LUBE-0027,102,19,121
2025-09-30,S01,FUEL-0028,108,29,183
2025-09-30,S02,FUEL-0028,96,11,163
2025-09-30,S03,FUEL-0028,103,12,164
2025-09-30,S04,FUEL-0028,39,24,75
2025-09-30,S05,FUEL-0028,55,16,138
2025-09-30,S06,FUEL-0028,118,37,151
2025-09-30,S02,FEED-0029,39,5,58
2025-09-30,S05,FEED-0029,23,7,40
2025-09-30,S06,FEED-0029,20,11,48
2025-09-30,S01,HDWR-0030,93,40,133
2025-09-30,S03,HDWR-0030,53,7,145
2025-09-30,S04,HDWR-0030,34,9,157
2025-09-30,S06,HDWR-0030,61,36,78
2025-09-30,S01,LUBE-0031,160,39,197
2025-09-30,S02,LUBE-0031,43,7,80
2025-09-30,S03,LUBE-0031,124,23,106
2025-09-30,S04,LUBE-0031,99,35,139
2025-09-30,S05,LUBE-0031,103,37,123
2025-09-30,S01,FEED-0032,39,13,69
2025-09-30,S03,FEED-0032,72,20,93
2025-09-30,S05,FEED-0032,36,7,54
2025-09-30,S06,FEED-0032,58,37,108
2025-09-30,S02,FEED-0033,54,16,109
2025-09-30,S03,FEED-0033,72,23,102
2025-09-30,S04,FEED-0033,120,23,178
2025-09-30,S05,FEED-0033,53,40,108
2025-09-30,S02,LUBE-0034,49,9,104
2025-09-30,S03,LUBE-0034,89,7,113
2025-09-30,S04,LUBE-0034,1,17,132
2025-09-30,S05,LUBE-0034,76,32,76
2025-09-30,S01,LUBE-0035,80,34,86
2025-09-30,S02,LUBE-0035,109,30,153
2025-09-30,S04,LUBE-0035,35,6,49
2025-09-30,S05,LUBE-0035,89,10,116
2025-09-30,S06,LUBE-0035,136,35,181
2025-09-30,S02,LUBE-0036,79,6,117
2025-09-30,S05,LUBE-0036,20,10,88
2025-09-30,S06,LUBE-0036,79,36,104
2025-09-30,S01,LUBE-0037,29,11,56
2025-09-30,S03,LUBE-0037,42,28,187
2025-09-30,S04,LUBE-0037,45,25,76
2025-09-30,S05,LUBE-0037,32,14,74
2025-09-30,S06,LUBE-0037,275,34,175
2025-09-30,S01,HDWR-0038,50,8,96
2025-09-30,S02,HDWR-0038,7,20,116
2025-09-30,S03,HDWR-0038,84,31,131
2025-09-30,S04,HDWR-0038,121,10,141
2025-09-30,S06,HDWR-0038,102,6,122
2025-09-30,S04,LUBE-0039,31,5,162
2025-09-30,S05,LUBE-0039,51,11,106
2025-09-30,S01,FEED-0040,53,33,68
2025-09-30,S02,FEED-0040,219,7,166
2025-09-30,S04,FEED-0040,58,35,141
2025-09-30,S05,FEED-0040,10,13,131
2025-09-30,S01,SEED-0041,134,34,175
2025-09-30,S02,SEED-0041,94,20,105
2025-09-30,S03,SEED-0041,98,25,113
2025-09-30,S04,SEED-0041,56,33,78
2025-09-30,S05,SEED-0041,53,13,135
2025-09-30,S06,SEED-0041,75,21,126
2025-09-30,S01,SEED-0042,38,6,85
2025-09-30,S02,SEED-0042,159,30,173
2025-09-30,S04,SEED-0042,41,11,53
2025-09-30,S06,SEED-0042,71,33,86
2025-09-30,S01,HDWR-0043,53,31,80
2025-09-30,S02,HDWR-0043,104,28,160
2025-09-30,S03,HDWR-0043,28,10,41
2025-09-30,S02,FEED-0044,110,18,96
2025-09-30,S04,FEED-0044,63,13,79
2025-09-30,S05,FEED-0044,45,11,62
2025-09-30,S06,FEED-0044,77,35,88
2025-09-30,S01,TIRE-0045,81,38,155
2025-09-30,S03,TIRE-0045,74,33,100
2025-09-30,S04,TIRE-0045,60,29,93
2025-09-30,S01,FUEL-0046,109,16,172
2025-09-30,S02,FUEL-0046,79,37,110
2025-09-30,S04,FUEL-0046,60,18,119
2025-09-30,S05,FUEL-0046,35,15,69
2025-09-30,S06,FUEL-0046,36,16,89
2025-09-30,S02,HDWR-0047,47,7,118
2025-09-30,S03,HDWR-0047,72,23,116
2025-09-30,S05,HDWR-0047,73,23,102
2025-09-30,S01,LUBE-0048,64,23,108
2025-09-30,S03,LUBE-0048,22,12,48
2025-09-30,S05,LUBE-0048,88,40,139
2025-09-30,S06,LUBE-0048,62,10,143
2025-09-30,S01,FUEL-0049,71,34,105
2025-09-30,S03,FUEL-0049,86,28,83
2025-09-30,S04,FUEL-0049,90,7,155
2025-09-30,S06,FUEL-0049,91,23,107
2025-09-30,S01,LUBE-0050,111,35,138
2025-09-30,S02,LUBE-0050,108,24,161
2025-09-30,S01,FUEL-0051,0,7,67
2025-09-30,S02,FUEL-0051,44,10,98
2025-09-30,S03,FUEL-0051,13,5,36
2025-09-30,S04,FUEL-0051,60,11,85
2025-09-30,S05,FUEL-0051,98,15,141
2025-09-30,S06,FUEL-0051,30,29,87
2025-09-30,S01,HDWR-0052,30,12,135
2025-09-30,S02,HDWR-0052,63,23,86
2025-09-30,S04,HDWR-0052,171,37,147
2025-09-30,S05,HDWR-0052,122,24,171
2025-09-30,S06,HDWR-0052,55,15,95
2025-09-30,S03,HDWR-0053,31,6,62
2025-09-30,S02,SEED-0055,100,37,105
2025-09-30,S03,SEED-0055,77,28,77
2025-09-30,S05,SEED-0055,98,5,122
2025-09-30,S06,SEED-0055,60,19,136
2025-09-30,S01,SEED-0056,65,11,110
2025-09-30,S02,SEED-0056,76,24,143
2025-09-30,S04,SEED-0056,158,40,170
2025-09-30,S01,FEED-0057,103,21,176
2025-09-30,S02,FEED-0057,41,35,129
2025-09-30,S05,FEED-0057,47,21,164
2025-09-30,S06,FEED-0057,44,19,79
2025-09-30,S01,HDWR-0058,52,23,74
2025-09-30,S02,HDWR-0058,201,25,173
2025-09-30,S04,HDWR-0058,53,27,70
2025-09-30,S05,HDWR-0058,78,31,123
2025-09-30,S01,HDWR-0059,60,32,175
2025-09-30,S02,HDWR-0059,93,26,112
2025-09-30,S03,HDWR-0059,52,27,73
2025-09-30,S04,HDWR-0059,99,30,122
2025-09-30,S05,HDWR-0059,25,18,98
2025-09-30,S01,HDWR-0060,59,27,79
2025-09-30,S02,HDWR-0060,57,37,92
2025-09-30,S03,HDWR-0060,137,31,155
2025-09-30,S05,HDWR-0060,141,5,120
2025-09-30,S06,HDWR-0060,73,17,84
2025-09-30,S01,TIRE-0061,44,22,154
2025-09-30,S02,TIRE-0061,104,30,112
2025-09-30,S03,TIRE-0061,36,7,77
2025-09-30,S04,TIRE-0061,154,33,163
2025-09-30,S05,TIRE-0061,72,31,84
2025-09-30,S01,SEED-0062,31,12,47
2025-09-30,S02,SEED-0062,45,24,62
2025-09-30,S04,SEED-0062,51,19,156
2025-09-30,S06,SEED-0062,64,20,66
2025-09-30,S01,SEED-0063,17,39,149
2025-09-30,S02,SEED-0063,93,25,124
2025-09-30,S03,SEED-0063,16,16,50
2025-09-30,S04,SEED-0063,75,8,154
2025-09-30,S05,SEED-0063,140,38,167
2025-09-30,S06,SEED-0063,108,19,170
2025-09-30,S01,TIRE-0064,48,10,62
2025-09-30,S02,TIRE-0064,18,8,150
2025-09-30,S04,TIRE-0064,25,16,174
2025-09-30,S05,TIRE-0064,179,34,185
2025-09-30,S01,LUBE-0065,104,5,127
2025-09-30,S02,LUBE-0065,74,10,72
2025-09-30,S03,LUBE-0065,38,31,62
2025-09-30,S04,LUBE-0065,146,32,182
2025-09-30,S01,FUEL-0066,0,11,159
2025-09-30,S02,FUEL-0066,54,7,104
2025-09-30,S04,FUEL-0066,58,37,108
2025-09-30,S05,FUEL-0066,93,33,102
2025-09-30,S06,FUEL-0066,67,12,133
2025-09-30,S01,HDWR-0067,109,9,160
2025-09-30,S02,HDWR-0067,67,30,157
2025-09-30,S03,HDWR-0067,79,13,135
2025-09-30,S04,HDWR-0067,135,27,142
2025-09-30,S06,HDWR-0067,30,37,125
2025-09-30,S04,LUBE-0068,90,27,115
2025-09-30,S05,LUBE-0068,68,20,77
2025-09-30,S06,LUBE-0068,118,28,121
2025-09-30,S01,FUEL-0069,108,29,153
2025-09-30,S05,FUEL-0069,13,7,145
2025-09-30,S06,FUEL-0069,77,16,139
2025-09-30,S01,FEED-0070,51,37,176
2025-09-30,S02,FEED-0070,46,29,180
2025-09-30,S04,FEED-0070,108,33,156
2025-09-30,S05,FEED-0070,61,7,153
2025-09-30,S06,FEED-0070,159,38,164
2025-09-30,S01,SEED-0071,106,19,119
2025-09-30,S02,SEED-0071,87,21,144
2025-09-30,S06,SEED-0071,21,8,40
2025-09-30,S01,FUEL-0072,63,32,71
2025-09-30,S02,FUEL-0072,179,38,146
2025-09-30,S04,FUEL-0072,149,22,154
2025-09-30,S06,FUEL-0072,95,35,114
2025-09-30,S03,TIRE-0073,48,40,170
2025-09-30,S04,TIRE-0073,29,21,69
2025-09-30,S06,TIRE-0073,66,6,149
2025-09-30,S01,FEED-0074,38,17,60
2025-09-30,S02,FEED-0074,97,10,111
2025-09-30,S03,FEED-0074,100,8,148
2025-09-30,S04,FEED-0074,99,29,101
2025-09-30,S05,FEED-0074,69,33,170
2025-09-30,S01,FEED-0075,233,30,187
2025-09-30,S02,FEED-0075,67,24,97
2025-09-30,S03,TIRE-0076,147,14,151
2025-09-30,S05,TIRE-0076,21,12,44
2025-09-30,S06,TIRE-0076,177,39,191
2025-09-30,S01,TIRE-0077,21,8,116
2025-09-30,S04,TIRE-0077,66,31,118
2025-09-30,S01,SEED-0078,37,7,159
2025-09-30,S02,SEED-0078,29,23,90
2025-09-30,S01,FUEL-0079,24,25,88
2025-09-30,S03,FUEL-0079,55,21,114
2025-09-30,S04,FUEL-0079,122,12,172
2025-09-30,S05,FUEL-0079,176,17,167
2025-09-30,S06,FUEL-0079,104,35,143
2025-09-30,S02,FUEL-0080,92,32,100
2025-09-30,S03,FUEL-0080,128,37,145
2025-09-30,S04,FUEL-0080,73,38,136
2025-09-30,S05,FUEL-0080,89,19,156
2025-09-30,S06,FUEL-0080,66,11,167
2025-09-30,S01,FEED-0081,39,30,76
2025-09-30,S02,FEED-0081,66,21,80
2025-09-30,S06,FEED-0081,17,5,38
2025-09-30,S04,SEED-0082,32,19,166
2025-09-30,S01,HDWR-0083,114,9,97
2025-09-30,S03,HDWR-0083,60,38,121
2025-09-30,S05,HDWR-0083,53,11,150
2025-09-30,S01,TIRE-0084,111,28,134
2025-09-30,S03,TIRE-0084,63,28,118
2025-09-30,S04,TIRE-0084,94,24,93
2025-09-30,S05,TIRE-0084,85,25,126
2025-09-30,S06,TIRE-0084,19,5,38
2025-09-30,S01,FEED-0085,18,14,79
2025-09-30,S02,FEED-0085,109,26,134
2025-09-30,S03,FEED-0085,44,32,110
2025-09-30,S04,FEED-0085,46,37,127
2025-09-30,S05,FEED-0085,33,13,129
2025-09-30,S01,TIRE-0086,106,37,125
2025-09-30,S02,TIRE-0086,156,20,127
2025-09-30,S03,TIRE-0086,34,10,48
2025-09-30,S04,TIRE-0086,113,31,134
2025-09-30,S05,TIRE-0086,78,28,133
2025-09-30,S06,TIRE-0086,144,33,149
2025-09-30,S01,TIRE-0087,102,23,145
2025-09-30,S04,TIRE-0087,59,6,66
2025-09-30,S05,TIRE-0087,128,37,149
2025-09-30,S06,TIRE-0087,36,18,84
2025-09-30,S01,HDWR-0088,49,38,106
2025-09-30,S02,HDWR-0088,91,38,183
2025-09-30,S03,HDWR-0088,6,7,156
2025-09-30,S05,HDWR-0088,32,19,76
2025-09-30,S01,TIRE-0089,69,15,101
2025-09-30,S02,TIRE-0089,109,18,115
2025-09-30,S03,TIRE-0089,79,36,109
2025-09-30,S04,TIRE-0089,136,14,128
2025-09-30,S05,TIRE-0089,136,37,140
2025-09-30,S06,TIRE-0089,23,11,107
2025-09-30,S01,LUBE-0090,52,36,158
2025-09-30,S02,LUBE-0090,47,31,68
2025-09-30,S03,LUBE-0090,80,34,141
2025-09-30,S05,LUBE-0090,102,9,151
2025-09-30,S06,LUBE-0090,34,6,45
2025-09-30,S01,FUEL-0091,82,20,137
2025-09-30,S02,FUEL-0091,132,35,148
2025-09-30,S04,FUEL-0091,56,13,114
2025-09-30,S05,FUEL-0091,175,40,196
2025-09-30,S06,FUEL-0091,39,20,158
2025-09-30,S01,LUBE-0092,41,7,47
2025-09-30,S03,LUBE-0092,55,28,149
2025-09-30,S04,LUBE-0092,175,16,175
2025-09-30,S05,LUBE-0092,87,34,106
2025-09-30,S06,LUBE-0092,67,35,72
2025-09-30,S02,HDWR-0093,55,13,72
2025-09-30,S03,HDWR-0093,32,13,105
2025-09-30,S04,HDWR-0093,150,39,198
2025-09-30,S05,HDWR-0093,29,22,116
2025-09-30,S06,HDWR-0093,64,10,155
2025-09-30,S02,HDWR-0094,25,13,50
2025-09-30,S03,HDWR-0094,62,40,77
2025-09-30,S04,HDWR-0094,78,15,161
2025-09-30,S05,HDWR-0094,129,28,156
2025-09-30,S06,HDWR-0094,177,13,171
2025-09-30,S01,FEED-0095,60,20,124
2025-09-30,S03,FEED-0095,44,26,60
2025-09-30,S04,FEED-0095,76,5,125
2025-09-30,S06,FEED-0095,155,23,142
2025-09-30,S01,SEED-0096,110,19,144
2025-09-30,S04,SEED-0096,35,29,103
2025-09-30,S05,SEED-0096,170,15,154
2025-09-30,S01,FEED-0097,137,28,123
2025-09-30,S02,FEED-0097,158,16,175
2025-09-30,S03,FEED-0097,55,8,74
2025-09-30,S04,FEED-0097,60,10,95
2025-09-30,S05,FEED-0097,67,15,98
2025-09-30,S06,FEED-0097,102,33,134
2025-09-30,S01,SEED-0098,142,23,137
2025-09-30,S03,SEED-0098,131,5,150
2025-09-30,S04,SEED-0098,150,31,170
2025-09-30,S05,SEED-0098,76,23,126
2025-09-30,S06,SEED-0098,30,13,43
2025-09-30,S01,LUBE-0099,75,19,143
2025-09-30,S02,LUBE-0099,69,14,104
2025-09-30,S03,LUBE-0099,83,37,147
2025-09-30,S05,LUBE-0099,44,32,62
2025-09-30,S06,LUBE-0099,57,11,83
2025-09-30,S01,SEED-0100,78,13,133
2025-09-30,S02,SEED-0100,53,22,153
2025-09-30,S03,SEED-0100,65,36,144
2025-09-30,S05,SEED-0100,76,9,107
2025-09-30,S06,FUEL-0101,15,9,59
2025-09-30,S01,FEED-0102,152,33,158
2025-09-30,S02,FEED-0102,0,5,110
2025-09-30,S03,FEED-0102,85,21,94
2025-09-30,S05,FEED-0102,21,14,172
2025-09-30,S06,FEED-0102,40,31,61
2025-09-30,S02,HDWR-0103,46,23,59
2025-09-30,S03,HDWR-0103,63,40,185
2025-09-30,S04,HDWR-0103,59,17,100
2025-09-30,S06,HDWR-0103,73,34,165
2025-09-30,S01,FEED-0104,23,10,53
2025-09-30,S02,FEED-0104,20,17,56
2025-09-30,S04,FEED-0104,151,32,170
2025-09-30,S05,FEED-0104,37,27,119
2025-09-30,S06,FEED-0104,34,40,89
2025-09-30,S01,TIRE-0105,71,27,175
2025-09-30,S02,TIRE-0105,102,11,154
2025-09-30,S03,TIRE-0105,90,39,111
2025-09-30,S04,TIRE-0105,66,40,161
2025-09-30,S06,TIRE-0105,105,20,114
2025-09-30,S01,FEED-0106,130,33,123
2025-09-30,S02,FEED-0106,42,21,52
2025-09-30,S03,FEED-0106,96,16,170
2025-09-30,S04,FEED-0106,67,22,162
2025-09-30,S02,HDWR-0107,90,31,121
2025-09-30,S03,HDWR-0107,24,9,45
2025-09-30,S04,HDWR-0107,57,37,135
2025-09-30,S05,HDWR-0107,53,17,104
2025-09-30,S06,HDWR-0107,75,38,93
2025-09-30,S03,SEED-0108,62,30,130
2025-09-30,S04,SEED-0108,69,32,84
2025-09-30,S02,FUEL-0109,38,33,89
2025-09-30,S03,FUEL-0109,30,17,49
2025-09-30,S05,FUEL-0109,86,9,87
2025-09-30,S06,FUEL-0109,137,33,145
2025-09-30,S03,HDWR-0110,90,11,164
2025-09-30,S05,HDWR-0110,83,36,97
2025-09-30,S02,SEED-0111,33,23,68
2025-09-30,S03,SEED-0111,111,10,139
2025-09-30,S05,SEED-0111,71,28,126
2025-09-30,S06,SEED-0111,32,35,100
2025-09-30,S02,LUBE-0112,76,17,173
2025-09-30,S04,LUBE-0112,42,32,89
2025-09-30,S05,LUBE-0112,101,40,121
2025-09-30,S06,LUBE-0112,53,25,59
2025-09-30,S02,HDWR-0113,134,15,172
2025-09-30,S04,HDWR-0113,73,30,130
2025-09-30,S05,HDWR-0113,39,30,77
2025-09-30,S06,HDWR-0113,141,7,129
2025-09-30,S02,SEED-0114,84,36,154
2025-09-30,S06,SEED-0114,68,40,84
2025-09-30,S01,FEED-0115,104,5,160
2025-09-30,S03,FEED-0115,29,18,134
2025-09-30,S04,FEED-0115,85,40,138
2025-09-30,S05,FEED-0115,168,12,145
2025-09-30,S06,FEED-0115,10,10,112
2025-09-30,S02,FEED-0116,53,19,94
2025-09-30,S04,FEED-0116,43,12,107
2025-09-30,S05,FEED-0116,118,36,133
2025-09-30,S06,FEED-0116,116,11,133
2025-09-30,S01,FUEL-0117,60,29,141
2025-09-30,S02,FUEL-0117,134,35,120
2025-09-30,S03,FUEL-0117,32,16,51
2025-09-30,S04,FUEL-0117,100,17,115
2025-09-30,S01,SEED-0118,0,6,110
2025-09-30,S04,SEED-0118,99,38,194
2025-09-30,S05,SEED-0118,180,13,111
2025-09-30,S06,SEED-0118,49,18,61
2025-09-30,S02,TIRE-0119,80,35,120
2025-09-30,S03,TIRE-0119,103,16,127
2025-09-30,S04,TIRE-0119,68,14,146
2025-09-30,S05,TIRE-0119,77,27,182
2025-09-30,S06,TIRE-0119,41,9,131
2025-09-30,S02,LUBE-0120,95,20,153
2025-09-30,S04,LUBE-0120,50,29,69
2025-09-30,S05,LUBE-0120,82,22,113
